"X","user_username","text","tweet_id","lang","sourcetweet_type","quote_count","user_verified"
19676,"Valuable500","Join our Chief Innovation Officer Rhiannon Parker on Wednesday, the 23rd March at 10:00 GMT for the ""Celebrating Neurodiversity in the Workplace"" session with the Business Disability Forum (BDF).

Register here for free: @DisabilitySmart",1506228370673176576,"en","999",0,TRUE
19678,"DevonCC","This week is Neurodiversity Celebration Week!

One in seven in the UK are neurodiverse. Neurodiversity describes the differences between our brains including how we think and how we feel.

Learn more ► #NeurodiversityCelebrationWeek ",1506228016657182720,"en","999",0,TRUE
19733,"BrightHR_","Celebrate the brilliant skills #neurodiverse staff bring your business this #NeurodiversityCelebrationWeek 🧠🥳

Like creativity 🎨 drive 🏁 passion 💃🏽 and problem solving 🕹️

🙌 So make your workplace a place where they can thrive 👇

",1506239360559104000,"en","999",0,TRUE
20038,"cisweb","Are you an employer keen to learn more about neurodiversity,the legal context &amp; creating an inclusive environment?

Join us for:
Introduction to supporting neurodivergent employees
21 April, 10.30am-12pm

Click here to book:
#NeurodiversityCelebrationWeek ",1506260204660396032,"en","999",0,TRUE
20046,"OxleasNHS","Here at Oxleas, we are supporting Neurodiversity Celebration Week. 

Neurodiversity Celebration Week is a worldwide initiative that challenges stereotypes and misconceptions about neurological differences.

Check out the great work at for info on events. ",1506259239790129152,"en","999",0,TRUE
20146,"nDreams","We hosted students from The @Cambian_Group ahead of Neurodiversity Week. Our Learning and Development Manager, @Nothingbutso, provided a day filled with careers advice and playtesting!

Learn more 👉 #NeurodiversityWeek #NeurodiversityCelebrationWeek2022 ",1506266145854271488,"en","999",1,TRUE
20279,"BizGrowthHub","This #NeurodiversityCelebrationWeek, we spoke to @mattystreet96 CEO of @Teamkarting about overcoming the challenges he has faced as a #Neurodivergent #Entrepreneur. 

Watch the full interview: #Neurodiversity #Entrepreneurship #SME ",1506269679509250048,"en","999",0,TRUE
20318,"UniofExeter","We're celebrating #neurodiversity! As part of Neurodiversity Celebration Week, we've organised a 2-day conference and a series of events to highlight neurodivergent voices, celebrate their work and look at what support is on offer at Exeter. Find out more ",1506282314497679360,"en","999",2,TRUE
20342,"avivaplc","To mark Neurodiversity Celebration Week our MD of Personal Lines, Owen Morris, shares his thoughts on neurodiversity in the workplace and what we at Aviva are doing to support our neurodiverse people.

#NeurodiversityCelebrationWeek
#NeurodiversityWeek
",1506280453585747968,"en","999",2,TRUE
20362,"SheffCouncil","Tomorrow at 2.30pm, join this free online event to find out more about neurodiversity: ",1506278400524267520,"en","999",0,TRUE
20381,"dlrcc","All Abilities Ireland is a leading body in Performing Arts, supporting Neurodiversity &amp; Mental Health by delivering bespoke creative/life skills programmes

Check out their upcoming events for Teens &amp; Kids at: #dlrCommunity @Crosscare1 @ComhairleNaNog1 ",1506277018001883136,"en","999",0,TRUE
20406,"HeinemannPub","A special guest blog post for #NeurodiversityCelebrationWeek from John Elder Robison, New York Times bestselling author of Look Me in the Eye. 

How Teachers Can Lead on Neurodiversity by @johnrobison  @NCWeek #Teachers #Neurodiversity #Autism #ADHD",1506273939185676288,"en","999",1,TRUE
20471,"SurreyHeartland","'Celebrating Neurodiversity in Healthcare' - this #NeurodiversityCelebrationWeek join @NHSEmployers and @NCWeek Wednesday evening for an exciting panel discussion on Neurodiversity in Healthcare.

Register and find out more here 👉",1506285214200471552,"en","999",1,TRUE
20476,"sabpNHS","We are proud to be supporting #Neurodiversity Celebration Week by embracing the talents and unique ways of thinking and learning that neurodiverse people contribute to society.

Neurodiversity covers ADHD, autism, dyslexia, dyspraxia and developmental language disorder. ",1506284876152152064,"en","999",1,TRUE
20477,"SyHeartlandsCCG","'Celebrating Neurodiversity in Healthcare' - this #NeurodiversityCelebrationWeek join @NHSEmployers and @NCWeek Wednesday evening for an exciting panel discussion on Neurodiversity in Healthcare.

Register and find out more here 👉",1506284873660649472,"en","999",0,TRUE
20484,"CityUniLondon","This week marks #NeurodiversityCelebrationWeek, a worldwide initiative that aims to transform how neurodivergent individuals are perceived and supported 💜

Find out how you can get involved with the activities happening at City ➡️ ",1506284631615840256,"en","999",0,TRUE
20499,"barnardos","🗨️ Q: What’s something you’d love to tell everyone about neurodiversity that they may not already know?  

💬 A: Being neurodiverse doesn’t stop people doing what they want to achieve – they just need the right things put in place to help them succeed.",1506283610881634304,"en","999",0,TRUE
20509,"barnardos","“It’s so rewarding watching children develop, and what may seem small steps for neurodivergent children are often actually huge.” Louise, Senior Autism and ADHD Specialist Practitioner

Louise is sharing her expertise about neurodiversity #QandA 🧵

#NeurodiversityCelebrationWeek ",1506283062790967296,"en","999",1,TRUE
20526,"NHFTNHS","Neurodiversity week (21 – 27 March) is a worldwide celebration that seeks to recognise the challenges people living with Autism, ADHD, Dyslexia and Dyspraxia may face, as well as celebrate the strengths and talents of being neurodiverse. Find out more at ",1506300056969875456,"en","999",1,TRUE
20534,"ukbizforums","It’s a shocking fact that just one in five autistic people in the UK are in any form of employment.

Read what @RichardOsborne had to say about building better workplaces in this @DiversityQ article.

#Neurodiversity #NeurodiversityCelebrationWeek #UKBF
",1506299789675270144,"en","999",0,TRUE
20566,"Colt_Technology","It's Neurodiversity Celebration Week 🎉

Together with @reciteme, we break down online barriers, enabling everyone to customise their digital experience to suit their own needs.

Check out the Recite Me accessibility and language tools on our website: ",1506296652189028352,"en","999",0,TRUE
20802,"Clifford_Chance","🧠 We're proud to be a founding member of @NDinBusiness! The organisation draws upon the knowledge of neurodivergent experts and leading companies to share best practice and improve the employment and experience of the neurodiverse workforce.

#Neurodiversity ",1506308467652444160,"en","999",0,TRUE
20977,"UNYouthEnvoy","On #NeurodiversityCelebrationWeek, I congratulate every young person with neurodiversity working to make a change through individual commitments &amp; collective movements 🌟

Check out the schedule of events here: ",1506322543656980480,"en","999",0,TRUE
21123,"HolSmale","@UNYouthEnvoy @NCWeek @SienaCastellon We are neurodivergent people. We do not *have* neurodiversity. It is not *with* us. I appreciate the effort but you need to be listening to us.",1506351539044163584,"en","999",0,TRUE
21236,"IndyVoices","For me, 'neurodiversity week' is a reminder of how ignorant I was. My son’s autism diagnosis changed me for the better | Celine Assaf ",1506360062129979392,"en","999",0,TRUE
21488,"jennjaypal","My oldest and I. #proudmama #Neurodiversity ",1506416012165537792,"en","999",0,TRUE
21510,"RoyalSocietyVic","No two people will read this article the same way.

Everyone's brain differs so we interact with the world in different ways. That is neurodiversity - that differences are normal, not deficits. We celebrate them with @QueersInScience @TheFlorey @midsumma.

",1.506410972223e+18,"en","999",1,TRUE
21518,"drmicheleross","It's Neurodiversity Celebration Week &amp; I wanted to provide awareness that different doesn't mean bad. It can mean more creative, more compassionate, and more thoughtful. ⁣",1506409873541672960,"en","999",0,TRUE
21558,"LiangRhea","@OrlaBreege @Physio_Marie @drjoannamills Totally this. There were actually a lot of people with disabilities in our class but it was sort of an unspoken rule that they had to be invisible. Hearing loss, impaired vision, neurodiversity, a LOT of chronic mental health disability...",1506400525100908544,"en","999",0,TRUE
21903,"BDAdyslexia","For some people, their neurodiversity means they are better at chosen areas of interest, while for others additional support or adjustments are required.

What does being neurodivergent mean to you? Share with us in the comments below. #NeurodiversityCelebrationWeek ",1506541439068655616,"en","999",3,TRUE
22068,"skillsdevscot","When you think Neurodivergent, think untapped talent!

Neurodivergent thinkers often have the skills employers look for in digital tech industries like:
cyber security, gaming, design, coding, compliance and so much more. #UntappedTalent #BrainBytes

",1506563110672515072,"en","999",1,TRUE
22106,"highlandradio","This week we are highlighting Neurodiversity Celebration Week. Patrick Sharkey speaks to different people about the challenges they have overcome in daily life.
Ep 2 - Autism
#neurodiversitycelebrationweek #autism #autismawareness #NeurodiversityWeek ",1506559014313906176,"en","999",0,TRUE
22170,"SurreyHeartland","'Celebrating Neurodiversity in Healthcare' - this #NeurodiversityCelebrationWeek join @NHSEmployers and @NCWeek this evening for an exciting panel discussion on Neurodiversity in Healthcare.

Register and find out more here 👉",1506571829477060608,"en","999",0,TRUE
22172,"MODPolice","We’re proud to be supporting #NeurodiversityCelebrationWeek.

It’s a time to challenge misconceptions about neurological differences, celebrate  neurodiverse minds and increase understanding on neurodiversity. 

#DiversityIsAboutAllOfUs
@NCWeek ",1506571798451789824,"en","999",1,TRUE
22174,"SyHeartlandsCCG","'Celebrating Neurodiversity in Healthcare' - this #NeurodiversityCelebrationWeek join @NHSEmployers and @NCWeek this evening for an exciting panel discussion on Neurodiversity in Healthcare.

Register and find out more here 👉",1506571651227471872,"en","999",0,TRUE
22182,"acasorguk","Our free #webinar gives an introductory understanding of #neurodiversity and how employers can provide support:
🧠 Get an overview of what neurodivergence is
📝 Legal implications for #BusinessOwners
💡 How to support neurodivergent employees
Book here: ",1506571481748226048,"en","999",0,TRUE
22260,"Edgbaston","𝐍𝐞𝐮𝐫𝐨𝐝𝐢𝐯𝐞𝐫𝐬𝐢𝐭𝐲 𝐂𝐞𝐥𝐞𝐛𝐫𝐚𝐭𝐢𝐨𝐧 𝐖𝐞𝐞𝐤 📅

Edgbaston for Everyone was recently launched to ensure that everybody feels welcome and enjoys cricket with us.

We are celebrating Neurodiversity wareness week and are taking steps to learn all we can to support ½ ",1506580403846631424,"en","999",0,TRUE
22315,"the__chez","Happy belated neurodiversity week to all of those observing, because nothing says ADHD like clocking an event two days after it's finished",1506575740271316992,"en","999",0,TRUE
22363,"SomersetFA","Somerset FA is supporting Neurodiversity Celebration Week. A worldwide initiative that challenges stereotypes and misconceptions about neurological differences. To find out more please visit ",1506586588263854080,"en","999",0,TRUE
22402,"CityUniLondon","Join our Neurodiversity team on a guided mindfulness walk of the local area this lunchtime. A great way to de-stress and enjoy the beautiful weather 🌸🌤️

📅 Today, 12.30-2pm 
📍 Meet at the Northampton Square Bandstand ",1506583224960618496,"en","999",0,TRUE
22517,"ITVWales","One in seven people are affected by neurodivergent conditions. ",1506590684807057408,"en","999",0,TRUE
22526,"RIBA","Tomorrow, Thursday 24 March 12-1pm, join leading access consultants and architects Jane Simpson, Helen Kane and Jean Hewitt, for an online seminar as they share how architects can better consider neurodiversity in design. #NeurodiversityCelebrationWeek ",1506589537895653376,"en","999",0,TRUE
22531,"UniofExeter","As part of #Neurodiversity celebration week this Wednesday Dr. Steven Kapp from the University of Portsmouth, will present his research about #Autistic people from a social justice perspective, plus talks from Early Career Researchers #NCW2022 ",1506589075972755456,"en","999",0,TRUE
22541,"TheIET","Jenny McLaughlin has dyslexia and ADHD, and is a strong believer that #neurodiversity is an asset. As the lead for Heathrow’s Disability Network, she ensures everyone has an equitable seat at the table: #CelebrateImpact #NeurodiversityCelebrationWeek ",1506587639117488128,"en","999",0,TRUE
22557,"highlandradio","This week we are highlighting Neurodiversity Celebration Week. Patrick Sharkey speaks to different Neurodivergent people  about the challenges they have overcome in daily life.
Ep3 - Aspergers
#aspergersawareness #NeurodiversityWeek ",1506605556966080512,"en","999",0,TRUE
22597,"IABUK","💡This week is Neurodiversity Celebration Week, 
aiming to recognise the many talents &amp; advantages of being neurodivergent.

Find practical tips &amp; longer-term ideas to support neurodiversity in the workplace with our guide:
",1506602586635386880,"en","999",0,TRUE
22602,"rcpsych","As part of Neurodiversity Celebration Week, take a moment to read our 3 part blog ""An Outsider’s Inside story"" #NeurodiversityCelebrationWeek ➡️ ",1506601907099381760,"en","999",1,TRUE
22660,"Concordia","Difference is relative and connectivity in the brain is lateral. In this blog, #Concordia Public Scholar @TrishOsler considers how #neurodiversity brings a capabilities mix into the #creativity quest 🧠💡

➡️ ",1506613559593213952,"en","999",0,TRUE
22661,"IABUK",".@NCWeek are hosting events this week to educate &amp; encourage conversations around neurodiversity 🗣️

All events are free to attend, including: An Intro to Neurodiversity, Autism/ADHD in Women &amp; Girls: Under-identified &amp; Under-supported &amp; more: ",1506613552177631232,"en","999",0,TRUE
22687,"BrightHR_","How many of these #neurodiversity myths do you recognise?🧠

Neurodiversity only include autism
Neurodiverse people are similar
They can’t succeed at work
It's a mental health condition
It only affects men

⚠️Spoilers: they’re all false!

",1506610461302833152,"en","999",0,TRUE
22752,"StGilesTrust","This week (21st March - 27th March) is Neurodiversity Celebration Week in the UK. Lisa explains how important Neurodiversity in our podcast.

Visit to find out more and listen to the podcast.

#StGiles #NeurodiversityCelebrationWeek #NeurodiversityWeek ",1506620539355508736,"en","999",1,TRUE
22904,"creature_dan","The utterly brilliant ⁦@JenikaClair⁩ has written an utterly brilliant piece for ⁦⁦@creativebrief⁩ about living/working with dyslexia, and how she wouldn’t change a thing. (And nor should she, because she’s fucking great.) #neurodiversity ",1506624717159030784,"en","999",0,TRUE
22921,"WunThompson","When ADHD is my superpower… and email my Kryptonite.
.
Iain Preston, Chief Client Success Officer, Wunderman Thompson EMEA, talks to campaign about agency life as a neuro distinct leader.
.
Read more here: .
#WunThompson #Neurodiversity ",1506622546749366272,"en","999",1,TRUE
22975,"HMPYOIBedford","Amazing WPA &amp; #Neurodiversity event set by @HMPPS_DAWN and the team. Over 100+ representatives across the service has joined to support #NeurodiversityCelebrationWeek. 
It takes all kinds of different minds. 
We are #StrongerTogether - #DiversityAndInclusion #NeurodiversityWeek ",1506638776470286336,"en","999",1,TRUE
22978,"hughbaird","We are proud to be supporting Neurodiversity Celebration Week to celebrate our neurodiverse staff and students.  

@NCWeek #NeurodiversityWeek ",1506638647793229824,"en","999",0,TRUE
23025,"Valuable500","Neurodiversity in Business (NiB) is a business-led forum functioning as an industry group for organisations to share industry good practice on NeuroDiversity recruitment, retention and empowerment.

Read more about NiB here!

",1506656587905183744,"en","999",1,TRUE
23056,"PeoplePerHour","""I’m proud to be part of a community that promotes inclusion and diversity, and I hope to connect with more people just like me, as well as those who recognise the strengths that neurodiversity brings to the table.""

We're proud to have you as part of our community Joanne! 🧡",1506652741506150400,"en","999",0,TRUE
23083,"IndyVoices","I’d always struggled with mood swings – then I learned it was part of ADHD | @laublackwell #ADHD #NeurodiversityCelebrationWeek",1506649296220921856,"en","999",0,TRUE
23102,"CityUniLondon","This #NeurodiversityCelebrationWeek we're celebrating differences, raising awareness and empowering every individual ✨

Find out more: ",1506647154869350400,"en","999",0,TRUE
23165,"BizGrowthHub","How can employers champion their neurodivergent colleagues?

@mattystreet96 serial #Entrepreneur and #Autism ambassador shares his tips.

Read more here: #NeurodiversityCelebrationWeek #Neurodiversity #Inclusion #Diversity #Neurodivergent #Business ",1506662167818510336,"en","999",0,TRUE
23257,"BritLGBTAwards","It's #NeurodiversityCelebrationWeek and the @ndin_law network 📚 is hosting an event today.

They will discuss the intersection of neurodiversity and LGBT+ identities in law 🏢

You can find out more here: 

",1506669855818326016,"en","999",0,TRUE
23309,"ShireenQudosi","The problem isn’t Autism. The problem is the square peg world we’ve created for neurodivergents. We’re lightyears behind on understanding ourselves and our place in the world, let alone the labyrinth of neurodiversity #autism",1506665918063005696,"en","999",0,TRUE
23362,"LeighDay_Law","Did you know that 15% of UK residents are neurodiverse?🧐

Today on Neurodiversity Celebration Week we are proud to break down online barriers to enable everyone to customise their digital experience to suit their own needs.

#NeurodiversityCelebrationWeek ",1506677193279164416,"en","999",0,TRUE
23365,"hughbaird","Learning for life students taking part in a Neurodiversity session. 

Learners assembled a large brain together identifying shapes to put their piece in the right place 🧠 ",1506677155303809024,"en","999",0,TRUE
23383,"PsychiatristCNS","Major depressive disorder is 4x more likely in #autism spectrum disorder, and the symptom overlap can be deceptive. Review the diagnostic challenges. #AutismAwareness #Neurodiversity #NeuroPsych #Psychiatry ",1506675164460863488,"en","999",2,TRUE
23431,"NorthantsPolice","The next video in our series for Neurodiversity Celebration Week focuses on Dyslexia &amp; features neurodivergent police officers, firefighters &amp; staff. To watch the full video, click here @northantsfire @NorthantsOPFCC 

#neurodiversityweek #NCW ",1506692288256385024,"en","999",3,TRUE
23558,"IndyVoices","I’d always struggled with mood swings – then I learned it was part of ADHD | 
@laublackwell #ADHD #NeurodiversityCelebrationWeek",1506698794070691840,"en","999",0,TRUE
23589,"RachelMiner1","Important article @fairyinpages. Grateful that you are shining a light on this. Humbled by the mention of my page &amp; of @RandomActsOrg, we are striving every day to create a more mindful, safe &amp; inclusive space &amp; voices like yours are guiding lights ",1506695623524945920,"en","999",0,TRUE
23839,"dyslexicadv","[Premium] What does ""connect the dots"" mean? Find out here ⬇
#dyslexia #dyslexicadvantage #neurodiversity #entrepreneurs #leaders #famousdyslexics #johnchambers #connectthedots #book",1506752656588562432,"en","999",1,TRUE
23870,"HeinemannPub","It's #NeurodiversityCelebrationWeek (March 21 - 27, 2022). We made a LINK PACK of resources for educators. Are there resources we should add? Let us know in the comments. #teachers #schools #neurodiversity #ADHD #Autism @NCWeek",1506744797666623488,"en","999",0,TRUE
24026,"HeinemannPub","It's #NeurodiversityCelebrationWeek (March 21 - 27, 2022). Celebrate with us! Watch for NEW content this week on the Heinemann Blog. In the meantime check out this popular blog from last year: #teachers #neurodiversity @NCWeek",1506814806153695232,"en","999",0,TRUE
24051,"latrobe","'Coming out' can take many forms. But it always requires bravery, a growing sense of self worth &amp; ideally a network of supporters to help you navigate new beginnings. Nicole hopes to give more #neurodiverse students the confidence to say, 'I'm Autistic' 🙌🏻 ",1506800686218022912,"en","999",0,TRUE
24124,"AnnaKennedy1","Hi Anna
I came on your radio show just over 2 years ago. 
Ive had the worst week of my entire life. My son, who is #Autistic took his own life, as he was being #bullied for being different. We are looking at organ donation. 
Keep up the fight and awareness of #neurodiversity.
💔 ",1506867845636014080,"en","999",6,TRUE
24137,"TeTokaTumai","Neurodiversity Celebration Week aims to transform how neurodivergent individuals are perceived and supported by recognising the many talents and advantages of being neurodivergent. Let's celebrate different minds! ",1506857498883813376,"en","999",0,TRUE
24290,"SyHeartlandsCCG","Neurodiversity Celebration Week is all about celebrating different minds.

There are numerous events taking place throughout the week which aim to educate and encourage conversations around neurodiversity.

Find out more and get involved today 👉 ",1506909943617789952,"en","999",0,TRUE
24291,"SurreyHeartland","Neurodiversity Celebration Week is all about celebrating different minds.

There are numerous events taking place throughout the week which aim to educate and encourage conversations around neurodiversity.

Find out more and get involved today 👉 ",1506909943517126656,"en","999",2,TRUE
24342,"IndyVoices","I’d always struggled with mood swings – then I learned it was part of ADHD | @laublackwell #ADHD #NeurodiversityCelebrationWeek",1506904147576061952,"en","999",0,TRUE
24348,"RIBA","How will the launch of the first ever BSI standard on neurodiversity expand notions of inclusive design? Helen Castle, RIBA's Director of Publishing and Chair of our Enable Community discusses in @RIBAJ. #NeurodiversityCelebrationWeek ",1506903738790952960,"en","999",1,TRUE
24397,"Stantec","So pleased to join @NDinBusiness as a founding member to help foster a working environment where neurodivergent people form an invaluable part of our work culture. Find out more here: #NeurodiversityCelebrationWeek #Diversity #Inclusion ",1506921270360825856,"en","999",0,TRUE
24410,"SurreyFRS","This week marks #NeurodiversityCelebrationWeek. We are striving to become more of a workplace for everyone. Our Neurodiversity staff group has been set up to break barriers &amp; stereotypes &amp; see how we, as a collective team, can better support all colleagues &amp; residents. ",1506919116510273536,"en","999",0,TRUE
24500,"OsborneClarke","We're delighted to be sponsoring for a second year, The Inclusion Project of the Year award at the Celebrating Neurodiversity Awards with @geniuswithinCIC.  

Tickets are available to join the awards today, live from 4:00pm🎫 &gt; #neurodiversity #inclusion ",1506930481589334016,"en","999",0,TRUE
24516,"commaficionado","Neurodiversity is the variety of neurotypes in the whole of humanity, including neurotypicals.

Neurodivergency is those whose neurotype differs to the 'norm'. It includes autism, ADHD, dyspraxia, and lots of other things.",1506929351971033088,"en","999",1,TRUE
24642,"NorthWalesFire","🤔 Did you know that 15% of UK residents are neurodiverse? 
 
Today on Neurodiversity Celebration Week we are proud to break down online barriers to enable everyone to customise their digital experience to suit their own needs. 

",1506934221084020736,"en","999",0,TRUE
24684,"TheLawSociety","“Whoever you are and whatever your background, the Law Society wants you to have the opportunity to succeed in this rewarding profession”

@LawSocPresident I. Stephanie Boyce tells @TConveyancer as we mark #NeurodiversityCelebrationWeek 

",1506949240811147264,"en","999",1,TRUE
24716,"skillsdevscot","There is a huge talent pool of Neurodivergent thinkers keen to bring their sought-after skills to the world of digital technology! #UntappedTalent #BrainBytes

Learn more ⬇️

",1506947624250884096,"en","999",1,TRUE
24820,"sonyabarlowuk","Neurodiversity refers to the variation of the human brain regarding sociability, learning, attention, mood and other mental functions. 

It’s still a new term many of us are learning, with the LMF Network 2021 research finding less than 50% having heard o…",1506955812538830848,"en","999",0,TRUE
24829,"DYSPRAXIAFDTN","Register for free to join a panel discussion around Seldom Discussed Differences with @DYSPRAXIAFDTN    Chair @DCDMummy and @TumiSotire Dyspraxia Neurodiversity Advocate to find out more about  #dyspraxia and other lesser known conditions 2- 3.30pm Today!  ",1506954937267277824,"en","999",0,TRUE
24849,"5_News","""We can change perceptions of neurodiversity by learning to value it""

For Neurodiversity Celebration Week, @Ruth5News hears from the schools and businesses challenging preconceptions around how neurodivergent individuals are perceived and supported.

#NoBarriers | #5News ",1506952297271771136,"en","999",4,TRUE
24903,"Paul_Framp","Did you know that this week is ‘NeuroDiversity Celebration’ week? 
1 in 7 Brits are neurodivergent leading to superpowers like “creative problem solving”, “high EQ” “multi-tasking” &amp; “swift mastery of a new discipline” ?",1506967135171526656,"en","999",0,TRUE
24924,"TamesideCouncil","#NeurodiversityCelebrationWeek challenges stereotypes and misconceptions about neurological differences.

Together, we can change the narrative.

For a wealth of tools, information and events on neurodiversity, go to ",1506965054901657600,"en","999",0,TRUE
24944,"ADHDJournalist","The lovely @POWFS invited me to talk to pupils about my ADHD experience for @NCWeek #NeurodiversityCelebrationWeek and for their podcast. Children ask the hardest questions...

It was an honour and quite the experience being the other side of the mic 🎙️

",1506963318967312384,"en","999",0,TRUE
24988,"Lever","As larger organizations like Google and Microsoft create initiatives to hire for #NeuroDiversity, other companies will inevitably follow suit. 

Here are the top ways to attract, hire and keep neurodivergent talent. 

",1506979505180708864,"en","999",0,TRUE
24997,"DevonCC","🙌 This week is Neurodiversity Celebration Week!

One in seven in the UK are neurodiverse. Neurodiversity describes the differences between our brains including how we think and how we feel.

Find out more below 👇

#NeurodiversityCelebrationWeek",1506979151378583552,"en","999",0,TRUE
25045,"MattHancock","It was fantastic to join @KwasiKwarteng, @SharonHodgsonMP, @DrLisaCameronMP &amp; @paulbristow79 at the @NDinBusiness launch

I'm looking forward to working with their Founder, the brilliant @DanielJHarrisUK to help businesses see neurodiversity as a strength, not a weakness ",1506974452994686976,"en","999",4,TRUE
25097,"SJPHeadTeacher","Miss Macro (RE teacher) is taking part in Neurodiversity Celebration Week by telling students about her own experiences of having dyslexia. ""We all have a different way of thinking"". #neurodiversitycelebrationweek @NCWeek
",1506989508549648384,"en","999",0,TRUE
25106,"CampaignLiveUS","""My neurodiversity isn't a superpower"" — an anonymous creative shares their struggle with neurodiversity in adland.

",1506988452604260352,"en","999",0,TRUE
25175,"NorthYorksFire","Neurodiversity Week brings organisations together to challenge stereotypes and misconceptions about neurodiverse conditions.

👩‍🚒👨‍🚒 We recognise the strengths neurodivergent individuals bring, and work hard to ensure the service is inclusive and representative.

(2/2)",1507002980150624256,"en","999",0,TRUE
25176,"NorthYorksFire","Celebrating our neurodiverse colleagues🙌 

In our second video to mark Neurodiversity Week, Firefighter Nick talks about being diagnosed with Asperger's Syndrome - a form of Autism - in his 30s.

➡ (1/2)",1507002929399537664,"en","999",0,TRUE
25227,"CombinedNHS","Neurodiversity at work support resources available online at @NCWeek website #NeurodiversityCelebrationWeek",1506995795106668544,"en","999",0,TRUE
25240,"NHFTNHS","@RCNHFT  offers a number of courses for teamNHFT &amp; service users. Courses are designed &amp; delivered by experts by experience &amp; training. Attendees can join the Neurodiversity session to find out more about diversity of the autism spectrum. Sign up at ",1506994673264508928,"en","999",0,TRUE
25258,"DeloitteCareers","It’s #NeurodiversityCelebrationWeek and we’ve launched a new guide for recruiters, to help them better understand and support the needs of neurodiverse candidates. Discover more: ",1507016903956434944,"en","999",0,TRUE
25318,"SchSocEnt","It's #NeurodiversityCelebrationWeek! 🙌🏿 

Does your #SocialEnterprise champion #neurodiversity? Let us know &amp; we'll give you a shoutout ⬇️",1507009595880841216,"en","999",0,TRUE
25437,"Campaignmag","Spare me a cape, my neurodiversity isn't a superpower ",1507017899994624000,"en","999",0,TRUE
25457,"wexfordcoco","This is Neurodiversity Celebration Week! 
Together with @reciteme, we empower every individual by challenging stereotypes and misconceptions about neurological differences. @HealthyWexford @wexlibraries 
#NeurodiversityCelebrationWeek #Accessibility #Diversity #inclusion ",1507034083771232256,"en","999",0,TRUE
25463,"tes","Instead of children having to wait years for a SEND diagnosis, the 'neurodiversity paradigm' offers a new approach, says @SueReviews
",1507033503547994112,"en","999",5,TRUE
25468,"BritLGBTAwards","The @switchboardLGBT Network 📞 runs a Disability and Neurodiversity Project for LGBT+ disabled and/or neurodivergent people

🎊 #NeurodiversityCelebrationWeek 🎊

Find out more about the group here: 

",1507032495220576256,"en","999",0,TRUE
25499,"PsychiatristCNS","📌  Pin the #ADHD Clinical Resource Center to stay connected to the most relevant #neurodiversity clinical updates, research, treatment, and patient care. #PsychTwitter #Neurodivergent #MedEd #MedTwitter ",1507029984417918976,"en","999",1,TRUE
25530,"theRCN","We have new guidance for nurses, nursing support workers and nursing students who are #neurodiverse and managers on how to support staff. 

Read more: #NeurodiversityCelebrationWeek ",1507028230456360960,"en","999",6,TRUE
25531,"CIPD","We're re-visiting this @CIPD podcast episode for #NeurodiversityCelebrationWeek ✨ Our experts discuss how to create a neurodiversity-friendly workplace where people with alternative thinking styles can thrive. ",1507028227113504768,"en","999",2,TRUE
25667,"IndyVoices","I’d always struggled with mood swings – then I learned it was part of ADHD | @laublackwell #NeurodiversityCelebrationWeek #adhd",1507054650175864832,"en","999",0,TRUE
25706,"LeonardCheshire","On #Neurodiversity Celebration Week, Beck Chamberlain Heslop speaks to us about their experience of being a disabled, non-binary person.

Read Beck's story 👉 ",1507049863313301504,"en","999",0,TRUE
25711,"PFLAG","In addition to March being #BiHealthMonth, March 21-25 is National #LGBTQ Health Awareness Week. 

Join us TODAY at 4:30 PM ET / 1:30 PM PT for a @S4Equality #STTALive, where we will welcome special guests @autistichoya and @awnnetwork_'s @TransWorldView: ",1507049102240067584,"en","999",0,TRUE
25716,"DenisNaughten","This week is Ireland’s 1st #NeurodiversityCelebrationWeek, celebrating &amp; raising awareness of the different ways those who are neurodiverse, experience and interact with the world around them.
Neurodiversity includes autism, ADHD, dyslexia, and dyspraxia to name just a few. ",1507048400507871232,"en","999",1,TRUE
25763,"HeinemannPub","Celebrate #NeurodiversityCelebrationWeek on the #HeinemannPodcast with @MaggieBRoberts and @ManjuBanerjee!
",1507068225397436416,"en","999",1,TRUE
25867,"awnnetwork_","Panel at 430pm ET today featuring AWN's Lydia XZ Brown and Kayley Whalen on #Neurodiversity &amp; LGBTQ+ identity.

Watch: Panel hosted by @PFLAG &amp; @S4Equality #STTALive ",1507080114206654464,"en","999",2,TRUE
25971,"PFLAG","Something to Talk About Live: #LGBTQ+ Identities And Neurodiversity ",1507092394184884224,"en","999",2,TRUE
26015,"PFLAG","Less than 30 minutes until another great @S4Equality #STTALive episode where we'll be discussing #LGBTQ+ identities and #neurodiversity. 

Tune in LIVE right here starting at 4:30 PM ET or learn more, and watch on-demand after, at ",1507086239186436096,"en","999",0,TRUE
26023,"BHFT","We are proud to be supporting #NeurodiversityCelebrationWeek
have a schedule of free events including webinars and discussions. They aim to educate and encourage conversations around neurodiversity, providing a safe space to celebrate different minds. ",1507084962578804736,"en","999",0,TRUE
26177,"ScotRail","@HarryK37401 Hi there, you can find more info here: ^Dean",1507121959544496128,"en","999",0,TRUE
26242,"BWhitmarsh","It’s Neurodiversity Awareness Week. On the @heinemannpub podcast we’re Celebrating Neurodiversity with Dr. Manju Banerjee and Maggie Beattie Roberts ",1507153808144715776,"en","999",0,TRUE
